Dia;Mes;Año;Fecha;Usuario;Tipo de Transacción;Número Documento;Compresor;Rolitera;Hora Encendido Compresor;Hora Apago Compresor;Horas Funcionamiento;Descripcion;Cantidad;Horas Funcionamiento Corregidas;Kg por Bolsa;Kilos Producidos
22;12;2025;2025-12-22;rmanera;Alta Producción de Hielo;1981;C04 - Compresor 4 - 127;R02 - Rolitera 2;0,0;0,0;0,0;ROLITO EN BOLSAS 14 KG;47;0,0;14;658
22;12;2025;2025-12-22;rmanera;Alta Producción de Hielo;1981;C04 - Compresor 4 - 127;R02 - Rolitera 2;0,0;0,0;0,0;ROLITO EN BOLSAS 2 KG;552;0,0;2;1104
23;12;2025;2025-12-23;rmanera;Alta Producción de Hielo;1982;C04 - Compresor 4 - 127;R01 - Rolitera 1;6081,08;6095,89;14,8100000000004;ROLITO EN BOLSAS 14 KG;119;14,8100000000004;14;1666
23;12;2025;2025-12-23;rmanera;Alta Producción de Hielo;1982;C04 - Compresor 4 - 127;R01 - Rolitera 1;6081,08;6095,89;14,8100000000004;ROLITO EN BOLSAS 2 KG;483;14,8100000000004;2;966
23;12;2025;2025-12-23;rmanera;Alta Producción de Hielo;1982;C04 - Compresor 4 - 127;R01 - Rolitera 1;6081,08;6095,89;14,8100000000004;ROLITO EN BOLSAS 7 KG;12;14,8100000000004;7;84
23;12;2025;2025-12-23;rmanera;Alta Producción de Hielo;1983;C04 - Compresor 4 - 127;R02 - Rolitera 2;0,0;0,0;0,0;ROLITO EN BOLSAS 14 KG;60;0,0;14;840
23;12;2025;2025-12-23;rmanera;Alta Producción de Hielo;1983;C04 - Compresor 4 - 127;R02 - Rolitera 2;0,0;0,0;0,0;ROLITO EN BOLSAS 2 KG;822;0,0;2;1644
24;12;2025;2025-12-24;rmanera;Alta Producción de Hielo;1984;C04 - Compresor 4 - 127;R01 - Rolitera 1;6095,89;6104,8;8,909999999999854;ROLITO EN BOLSAS 14 KG;50;8,909999999999854;14;700
24;12;2025;2025-12-24;rmanera;Alta Producción de Hielo;1984;C04 - Compresor 4 - 127;R01 - Rolitera 1;6095,89;6104,8;8,909999999999854;ROLITO EN BOLSAS 2 KG;540;8,909999999999854;2;1080
24;12;2025;2025-12-24;rmanera;Alta Producción de Hielo;1985;C04 - Compresor 4 - 127;R02 - Rolitera 2;0,0;0,0;0,0;ROLITO EN BOLSAS 14 KG;48;0,0;14;672
24;12;2025;2025-12-24;rmanera;Alta Producción de Hielo;1985;C04 - Compresor 4 - 127;R02 - Rolitera 2;0,0;0,0;0,0;ROLITO EN BOLSAS 2 KG;494;0,0;2;988
26;12;2025;2025-12-26;mreinero;Alta Producción de Hielo;1986;C04 - Compresor 4 - 127;R01 - Rolitera 1;6104,8;6120,31;15,510000000000218;ROLITO EN BOLSAS 14 KG;75;15,510000000000218;14;1050
26;12;2025;2025-12-26;mreinero;Alta Producción de Hielo;1986;C04 - Compresor 4 - 127;R01 - Rolitera 1;6104,8;6120,31;15,510000000000218;ROLITO EN BOLSAS 2 KG;651;15,510000000000218;2;1302
26;12;2025;2025-12-26;mreinero;Alta Producción de Hielo;1986;C04 - Compresor 4 - 127;R01 - Rolitera 1;6104,8;6120,31;15,510000000000218;ROLITO EN BOLSAS 7 KG;115;15,510000000000218;7;805
26;12;2025;2025-12-26;mreinero;Alta Producción de Hielo;1987;C04 - Compresor 4 - 127;R02 - Rolitera 2;0,0;0,0;0,0;ROLITO EN BOLSAS 14 KG;12;0,0;14;168
26;12;2025;2025-12-26;mreinero;Alta Producción de Hielo;1987;C04 - Compresor 4 - 127;R02 - Rolitera 2;0,0;0,0;0,0;ROLITO EN BOLSAS 2 KG;1015;0,0;2;2030
27;12;2025;2025-12-27;mreinero;Alta Producción de Hielo;1988;C04 - Compresor 4 - 127;R01 - Rolitera 1;6120,21;6129,08;8,86999999999989;ROLITO EN BOLSAS 14 KG;34;8,86999999999989;14;476
27;12;2025;2025-12-27;mreinero;Alta Producción de Hielo;1988;C04 - Compresor 4 - 127;R01 - Rolitera 1;6120,21;6129,08;8,86999999999989;ROLITO EN BOLSAS 2 KG;94;8,86999999999989;2;188
27;12;2025;2025-12-27;mreinero;Alta Producción de Hielo;1988;C04 - Compresor 4 - 127;R01 - Rolitera 1;6120,21;6129,08;8,86999999999989;ROLITO EN BOLSAS 4 KG;31;8,86999999999989;4;124
27;12;2025;2025-12-27;mreinero;Alta Producción de Hielo;1988;C04 - Compresor 4 - 127;R01 - Rolitera 1;6120,21;6129,08;8,86999999999989;ROLITO EN BOLSAS 7 KG;119;8,86999999999989;7;833
27;12;2025;2025-12-27;mreinero;Alta Producción de Hielo;1989;C04 - Compresor 4 - 127;R02 - Rolitera 2;0,0;0,0;0,0;ROLITO EN BOLSAS 14 KG;109;0,0;14;1526
27;12;2025;2025-12-27;mreinero;Alta Producción de Hielo;1989;C04 - Compresor 4 - 127;R02 - Rolitera 2;0,0;0,0;0,0;ROLITO EN BOLSAS 2 KG;239;0,0;2;478
27;12;2025;2025-12-27;mreinero;Alta Producción de Hielo;1990;C02 - Compresor 2 - 127;R01 - Rolitera 1;36025,57;36031,4;5,830000000001746;ROLITO EN BOLSAS 2 KG;498;5,830000000001746;2;996
28;12;2025;2025-12-28;mreinero;Alta Producción de Hielo;1991;C02 - Compresor 2 - 127;R01 - Rolitera 1;36031,4;36042,47;11,069999999999709;ROLITO EN BOLSAS 2 KG;887;11,069999999999709;2;1774
31;12;2025;2025-12-31;rmanera;Alta Producción de Hielo;1992;C04 - Compresor 4 - 127;R01 - Rolitera 1;6177,01;6285,69;108,67999999999938;ROLITO EN BOLSAS 14 KG;49;5,509999999999991;14;686
31;12;2025;2025-12-31;rmanera;Alta Producción de Hielo;1992;C04 - Compresor 4 - 127;R01 - Rolitera 1;6177,01;6285,69;108,67999999999938;ROLITO EN BOLSAS 2 KG;732;5,509999999999991;2;1464
31;12;2025;2025-12-31;rmanera;Alta Producción de Hielo;1992;C04 - Compresor 4 - 127;R01 - Rolitera 1;6177,01;6285,69;108,67999999999938;ROLITO EN BOLSAS 4 KG;32;5,509999999999991;4;128
31;12;2025;2025-12-31;rmanera;Alta Producción de Hielo;1993;C04 - Compresor 4 - 127;R02 - Rolitera 2;0,0;0,0;0,0;ROLITO EN BOLSAS 14 KG;13;0,0;14;182
31;12;2025;2025-12-31;rmanera;Alta Producción de Hielo;1993;C04 - Compresor 4 - 127;R02 - Rolitera 2;0,0;0,0;0,0;ROLITO EN BOLSAS 2 KG;511;0,0;2;1022
31;12;2025;2025-12-31;rmanera;Alta Producción de Hielo;1994;C04 - Compresor 4 - 127;R01 - Rolitera 1;6153,03;6177,01;23,980000000000473;ROLITO EN BOLSAS 14 KG;268;23,980000000000473;14;3752
31;12;2025;2025-12-31;rmanera;Alta Producción de Hielo;1994;C04 - Compresor 4 - 127;R01 - Rolitera 1;6153,03;6177,01;23,980000000000473;ROLITO EN BOLSAS 2 KG;381;23,980000000000473;2;762
31;12;2025;2025-12-31;rmanera;Alta Producción de Hielo;1994;C04 - Compresor 4 - 127;R01 - Rolitera 1;6153,03;6177,01;23,980000000000473;ROLITO EN BOLSAS 7 KG;26;23,980000000000473;7;182
30;12;2025;2025-12-30;rmanera;Alta Producción de Hielo;1995;C04 - Compresor 4 - 127;R02 - Rolitera 2;0,0;0,0;0,0;ROLITO EN BOLSAS 14 KG;211;0,0;14;2954
30;12;2025;2025-12-30;rmanera;Alta Producción de Hielo;1995;C04 - Compresor 4 - 127;R02 - Rolitera 2;0,0;0,0;0,0;ROLITO EN BOLSAS 2 KG;912;0,0;2;1824
29;12;2025;2025-12-29;rmanera;Alta Producción de Hielo;1996;C04 - Compresor 4 - 127;R01 - Rolitera 1;6129,08;6153,32;24,23999999999978;ROLITO EN BOLSAS 14 KG;160;24,23999999999978;14;2240
29;12;2025;2025-12-29;rmanera;Alta Producción de Hielo;1996;C04 - Compresor 4 - 127;R01 - Rolitera 1;6129,08;6153,32;24,23999999999978;ROLITO EN BOLSAS 2 KG;1194;24,23999999999978;2;2388
29;12;2025;2025-12-29;rmanera;Alta Producción de Hielo;1996;C04 - Compresor 4 - 127;R01 - Rolitera 1;6129,08;6153,32;24,23999999999978;ROLITO EN BOLSAS 7 KG;52;24,23999999999978;7;364
29;12;2025;2025-12-29;rmanera;Alta Producción de Hielo;1997;C04 - Compresor 4 - 127;R02 - Rolitera 2;0,0;0,0;0,0;ROLITO EN BOLSAS 14 KG;35;0,0;14;490
29;12;2025;2025-12-29;rmanera;Alta Producción de Hielo;1997;C04 - Compresor 4 - 127;R02 - Rolitera 2;0,0;0,0;0,0;ROLITO EN BOLSAS 2 KG;1171;0,0;2;2342
29;12;2025;2025-12-29;rmanera;Alta Producción de Hielo;1997;C04 - Compresor 4 - 127;R02 - Rolitera 2;0,0;0,0;0,0;ROLITO EN BOLSAS 4 KG;75;0,0;4;300
2;1;2026;2026-01-02;rmanera;Alta Producción de Hielo;1998;C04 - Compresor 4 - 127;R01 - Rolitera 1;6185,69;6196,24;10,550000000000182;ROLITO EN BOLSAS 14 KG;50;10,550000000000182;14;700
2;1;2026;2026-01-02;rmanera;Alta Producción de Hielo;1998;C04 - Compresor 4 - 127;R01 - Rolitera 1;6185,69;6196,24;10,550000000000182;ROLITO EN BOLSAS 2 KG;498;10,550000000000182;2;996
2;1;2026;2026-01-02;rmanera;Alta Producción de Hielo;1998;C04 - Compresor 4 - 127;R01 - Rolitera 1;6185,69;6196,24;10,550000000000182;ROLITO EN BOLSAS 4 KG;33;10,550000000000182;4;132
2;1;2026;2026-01-02;rmanera;Alta Producción de Hielo;1998;C04 - Compresor 4 - 127;R01 - Rolitera 1;6185,69;6196,24;10,550000000000182;ROLITO EN BOLSAS 7 KG;34;10,550000000000182;7;238
2;1;2026;2026-01-02;rmanera;Alta Producción de Hielo;1999;C04 - Compresor 4 - 127;R01 - Rolitera 1;0,0;0,0;0,0;ROLITO EN BOLSAS 2 KG;903;5,509999999999991;2;1806
3;1;2026;2026-01-03;rmanera;Alta Producción de Hielo;2000;C04 - Compresor 4 - 127;R01 - Rolitera 1;6196,24;6219,71;23,470000000000255;ROLITO EN BOLSAS 14 KG;212;23,470000000000255;14;2968
3;1;2026;2026-01-03;rmanera;Alta Producción de Hielo;2000;C04 - Compresor 4 - 127;R01 - Rolitera 1;6196,24;6219,71;23,470000000000255;ROLITO EN BOLSAS 2 KG;1122;23,470000000000255;2;2244
3;1;2026;2026-01-03;rmanera;Alta Producción de Hielo;2001;C04 - Compresor 4 - 127;R02 - Rolitera 2;0,0;0,0;0,0;ROLITO EN BOLSAS 14 KG;21;0,0;14;294
3;1;2026;2026-01-03;rmanera;Alta Producción de Hielo;2001;C04 - Compresor 4 - 127;R02 - Rolitera 2;0,0;0,0;0,0;ROLITO EN BOLSAS 2 KG;1445;0,0;2;2890
4;1;2026;2026-01-04;rmanera;Alta Producción de Hielo;2002;C04 - Compresor 4 - 127;R01 - Rolitera 1;6219,71;6231,23;11,519999999999527;ROLITO EN BOLSAS 14 KG;53;11,519999999999527;14;742
4;1;2026;2026-01-04;rmanera;Alta Producción de Hielo;2002;C04 - Compresor 4 - 127;R01 - Rolitera 1;6219,71;6231,23;11,519999999999527;ROLITO EN BOLSAS 2 KG;694;11,519999999999527;2;1388
4;1;2026;2026-01-04;rmanera;Alta Producción de Hielo;2002;C04 - Compresor 4 - 127;R01 - Rolitera 1;6219,71;6231,23;11,519999999999527;ROLITO EN BOLSAS 7 KG;34;11,519999999999527;7;238
4;1;2026;2026-01-04;rmanera;Alta Producción de Hielo;2003;C04 - Compresor 4 - 127;R02 - Rolitera 2;0,0;0,0;0,0;ROLITO EN BOLSAS 2 KG;1076;0,0;2;2152
4;1;2026;2026-01-04;rmanera;Alta Producción de Hielo;2003;C04 - Compresor 4 - 127;R02 - Rolitera 2;0,0;0,0;0,0;ROLITO EN BOLSAS 4 KG;77;0,0;4;308
5;1;2026;2026-01-05;rmanera;Alta Producción de Hielo;2004;C04 - Compresor 4 - 127;R01 - Rolitera 1;6231,23;6242,44;11,210000000000036;ROLITO EN BOLSAS 14 KG;41;11,210000000000036;14;574
5;1;2026;2026-01-05;rmanera;Alta Producción de Hielo;2004;C04 - Compresor 4 - 127;R01 - Rolitera 1;6231,23;6242,44;11,210000000000036;ROLITO EN BOLSAS 2 KG;799;11,210000000000036;2;1598
5;1;2026;2026-01-05;rmanera;Alta Producción de Hielo;2005;C04 - Compresor 4 - 127;R02 - Rolitera 2;0,0;0,0;0,0;ROLITO EN BOLSAS 14 KG;12;0,0;14;168
5;1;2026;2026-01-05;rmanera;Alta Producción de Hielo;2005;C04 - Compresor 4 - 127;R02 - Rolitera 2;0,0;0,0;0,0;ROLITO EN BOLSAS 2 KG;1084;0,0;2;2168
6;1;2026;2026-01-06;rmanera;Alta Producción de Hielo;2006;C04 - Compresor 4 - 127;R01 - Rolitera 1;6242,44;6253,56;11,1200000000008;ROLITO EN BOLSAS 2 KG;1029;11,1200000000008;2;2058
6;1;2026;2026-01-06;rmanera;Alta Producción de Hielo;2007;C04 - Compresor 4 - 127;R02 - Rolitera 2;0,0;0,0;0,0;ROLITO EN BOLSAS 2 KG;1129;0,0;2;2258
7;1;2026;2026-01-07;rmanera;Alta Producción de Hielo;2008;C04 - Compresor 4 - 127;R01 - Rolitera 1;6253,56;6263,66;10,099999999999454;ROLITO EN BOLSAS 14 KG;20;10,099999999999454;14;280
7;1;2026;2026-01-07;rmanera;Alta Producción de Hielo;2008;C04 - Compresor 4 - 127;R01 - Rolitera 1;6253,56;6263,66;10,099999999999454;ROLITO EN BOLSAS 2 KG;607;10,099999999999454;2;1214
7;1;2026;2026-01-07;rmanera;Alta Producción de Hielo;2008;C04 - Compresor 4 - 127;R01 - Rolitera 1;6253,56;6263,66;10,099999999999454;ROLITO EN BOLSAS 4 KG;64;10,099999999999454;4;256
7;1;2026;2026-01-07;rmanera;Alta Producción de Hielo;2009;C04 - Compresor 4 - 127;R02 - Rolitera 2;0,0;0,0;0,0;ROLITO EN BOLSAS 2 KG;984;0,0;2;1968
8;1;2026;2026-01-08;rmanera;Alta Producción de Hielo;2010;C04 - Compresor 4 - 127;R01 - Rolitera 1;6263,66;6279,28;15,61999999999989;ROLITO EN BOLSAS 14 KG;114;15,61999999999989;14;1596
8;1;2026;2026-01-08;rmanera;Alta Producción de Hielo;2010;C04 - Compresor 4 - 127;R01 - Rolitera 1;6263,66;6279,28;15,61999999999989;ROLITO EN BOLSAS 2 KG;793;15,61999999999989;2;1586
8;1;2026;2026-01-08;rmanera;Alta Producción de Hielo;2010;C04 - Compresor 4 - 127;R01 - Rolitera 1;6263,66;6279,28;15,61999999999989;ROLITO EN BOLSAS 4 KG;1;15,61999999999989;4;4
8;1;2026;2026-01-08;rmanera;Alta Producción de Hielo;2011;C04 - Compresor 4 - 127;R02 - Rolitera 2;0,0;0,0;0,0;ROLITO EN BOLSAS 14 KG;98;0,0;14;1372
8;1;2026;2026-01-08;rmanera;Alta Producción de Hielo;2011;C04 - Compresor 4 - 127;R02 - Rolitera 2;0,0;0,0;0,0;ROLITO EN BOLSAS 2 KG;1079;0,0;2;2158
8;1;2026;2026-01-08;rmanera;Alta Producción de Hielo;2011;C04 - Compresor 4 - 127;R02 - Rolitera 2;0,0;0,0;0,0;ROLITO EN BOLSAS 4 KG;1;0,0;4;4
9;1;2026;2026-01-09;rmanera;Alta Producción de Hielo;2012;C04 - Compresor 4 - 127;R01 - Rolitera 1;6279,28;6294,9;15,61999999999989;ROLITO EN BOLSAS 14 KG;95;15,61999999999989;14;1330
9;1;2026;2026-01-09;rmanera;Alta Producción de Hielo;2012;C04 - Compresor 4 - 127;R01 - Rolitera 1;6279,28;6294,9;15,61999999999989;ROLITO EN BOLSAS 2 KG;950;15,61999999999989;2;1900
9;1;2026;2026-01-09;rmanera;Alta Producción de Hielo;2012;C04 - Compresor 4 - 127;R01 - Rolitera 1;6279,28;6294,9;15,61999999999989;ROLITO EN BOLSAS 4 KG;1;15,61999999999989;4;4
9;1;2026;2026-01-09;rmanera;Alta Producción de Hielo;2012;C04 - Compresor 4 - 127;R01 - Rolitera 1;6279,28;6294,9;15,61999999999989;ROLITO EN BOLSAS 7 KG;1;15,61999999999989;7;7
9;1;2026;2026-01-09;rmanera;Alta Producción de Hielo;2013;C04 - Compresor 4 - 127;R02 - Rolitera 2;0,0;0,0;0,0;ROLITO EN BOLSAS 14 KG;72;0,0;14;1008
9;1;2026;2026-01-09;rmanera;Alta Producción de Hielo;2013;C04 - Compresor 4 - 127;R02 - Rolitera 2;0,0;0,0;0,0;ROLITO EN BOLSAS 2 KG;1133;0,0;2;2266
10;1;2026;2026-01-10;rmanera;Alta Producción de Hielo;2014;C04 - Compresor 4 - 127;R01 - Rolitera 1;6098,49;6294,9;196,40999999999985;ROLITO EN BOLSAS 14 KG;49;5,509999999999991;14;686
10;1;2026;2026-01-10;rmanera;Alta Producción de Hielo;2014;C04 - Compresor 4 - 127;R01 - Rolitera 1;6098,49;6294,9;196,40999999999985;ROLITO EN BOLSAS 2 KG;342;5,509999999999991;2;684
10;1;2026;2026-01-10;rmanera;Alta Producción de Hielo;2015;C04 - Compresor 4 - 127;R02 - Rolitera 2;0,0;0,0;0,0;ROLITO EN BOLSAS 14 KG;12;0,0;14;168
10;1;2026;2026-01-10;rmanera;Alta Producción de Hielo;2015;C04 - Compresor 4 - 127;R02 - Rolitera 2;0,0;0,0;0,0;ROLITO EN BOLSAS 2 KG;549;0,0;2;1098
11;1;2026;2026-01-11;rmanera;Alta Producción de Hielo;2016;C04 - Compresor 4 - 127;R01 - Rolitera 1;6301,47;6316,16;14,6899999999996;ROLITO EN BOLSAS 14 KG;197;14,6899999999996;14;2758
11;1;2026;2026-01-11;rmanera;Alta Producción de Hielo;2016;C04 - Compresor 4 - 127;R01 - Rolitera 1;6301,47;6316,16;14,6899999999996;ROLITO EN BOLSAS 2 KG;142;14,6899999999996;2;284
11;1;2026;2026-01-11;rmanera;Alta Producción de Hielo;2017;C04 - Compresor 4 - 127;R02 - Rolitera 2;0,0;0,0;0,0;ROLITO EN BOLSAS 14 KG;202;0,0;14;2828
12;1;2026;2026-01-12;rmanera;Alta Producción de Hielo;2018;C04 - Compresor 4 - 127;R01 - Rolitera 1;6316,16;6331,03;14,86999999999989;ROLITO EN BOLSAS 14 KG;70;14,86999999999989;14;980
12;1;2026;2026-01-12;rmanera;Alta Producción de Hielo;2018;C04 - Compresor 4 - 127;R01 - Rolitera 1;6316,16;6331,03;14,86999999999989;ROLITO EN BOLSAS 2 KG;614;14,86999999999989;2;1228
12;1;2026;2026-01-12;rmanera;Alta Producción de Hielo;2018;C04 - Compresor 4 - 127;R01 - Rolitera 1;6316,16;6331,03;14,86999999999989;ROLITO EN BOLSAS 4 KG;91;14,86999999999989;4;364
12;1;2026;2026-01-12;rmanera;Alta Producción de Hielo;2018;C04 - Compresor 4 - 127;R01 - Rolitera 1;6316,16;6331,03;14,86999999999989;ROLITO EN BOLSAS 7 KG;50;14,86999999999989;7;350
12;1;2026;2026-01-12;rmanera;Alta Producción de Hielo;2019;C04 - Compresor 4 - 127;R02 - Rolitera 2;0,0;0,0;0,0;ROLITO EN BOLSAS 2 KG;1113;0,0;2;2226
13;1;2026;2026-01-13;rmanera;Alta Producción de Hielo;2020;C04 - Compresor 4 - 127;R01 - Rolitera 1;6331,03;6345,55;14,520000000000437;ROLITO EN BOLSAS 14 KG;59;14,520000000000437;14;826
13;1;2026;2026-01-13;rmanera;Alta Producción de Hielo;2020;C04 - Compresor 4 - 127;R01 - Rolitera 1;6331,03;6345,55;14,520000000000437;ROLITO EN BOLSAS 2 KG;681;14,520000000000437;2;1362
13;1;2026;2026-01-13;rmanera;Alta Producción de Hielo;2020;C04 - Compresor 4 - 127;R01 - Rolitera 1;6331,03;6345,55;14,520000000000437;ROLITO EN BOLSAS 4 KG;53;14,520000000000437;4;212
13;1;2026;2026-01-13;rmanera;Alta Producción de Hielo;2020;C04 - Compresor 4 - 127;R01 - Rolitera 1;6331,03;6345,55;14,520000000000437;ROLITO EN BOLSAS 7 KG;34;14,520000000000437;7;238
13;1;2026;2026-01-13;rmanera;Alta Producción de Hielo;2021;C04 - Compresor 4 - 127;R02 - Rolitera 2;0,0;0,0;0,0;ROLITO EN BOLSAS 14 KG;47;0,0;14;658
13;1;2026;2026-01-13;rmanera;Alta Producción de Hielo;2021;C04 - Compresor 4 - 127;R02 - Rolitera 2;0,0;0,0;0,0;ROLITO EN BOLSAS 2 KG;1169;0,0;2;2338
14;1;2026;2026-01-14;rmanera;Alta Producción de Hielo;2022;C04 - Compresor 4 - 127;R01 - Rolitera 1;6345,55;6361,2;15,649999999999636;ROLITO EN BOLSAS 14 KG;75;15,649999999999636;14;1050
14;1;2026;2026-01-14;rmanera;Alta Producción de Hielo;2022;C04 - Compresor 4 - 127;R01 - Rolitera 1;6345,55;6361,2;15,649999999999636;ROLITO EN BOLSAS 2 KG;431;15,649999999999636;2;862
14;1;2026;2026-01-14;rmanera;Alta Producción de Hielo;2022;C04 - Compresor 4 - 127;R01 - Rolitera 1;6345,55;6361,2;15,649999999999636;ROLITO EN BOLSAS 7 KG;129;15,649999999999636;7;903
14;1;2026;2026-01-14;rmanera;Alta Producción de Hielo;2023;C04 - Compresor 4 - 127;R02 - Rolitera 2;0,0;0,0;0,0;ROLITO EN BOLSAS 14 KG;94;0,0;14;1316
14;1;2026;2026-01-14;rmanera;Alta Producción de Hielo;2023;C04 - Compresor 4 - 127;R02 - Rolitera 2;0,0;0,0;0,0;ROLITO EN BOLSAS 2 KG;982;0,0;2;1964
15;1;2026;2026-01-15;rmanera;Alta Producción de Hielo;2024;C04 - Compresor 4 - 127;R01 - Rolitera 1;6361,2;6376,9;15,699999999999818;ROLITO EN BOLSAS 14 KG;128;15,699999999999818;14;1792
15;1;2026;2026-01-15;rmanera;Alta Producción de Hielo;2024;C04 - Compresor 4 - 127;R01 - Rolitera 1;6361,2;6376,9;15,699999999999818;ROLITO EN BOLSAS 2 KG;491;15,699999999999818;2;982
15;1;2026;2026-01-15;rmanera;Alta Producción de Hielo;2024;C04 - Compresor 4 - 127;R01 - Rolitera 1;6361,2;6376,9;15,699999999999818;ROLITO EN BOLSAS 4 KG;97;15,699999999999818;4;388
15;1;2026;2026-01-15;rmanera;Alta Producción de Hielo;2025;C04 - Compresor 4 - 127;R02 - Rolitera 2;0,0;0,0;0,0;ROLITO EN BOLSAS 14 KG;85;0,0;14;1190
15;1;2026;2026-01-15;rmanera;Alta Producción de Hielo;2025;C04 - Compresor 4 - 127;R02 - Rolitera 2;0,0;0,0;0,0;ROLITO EN BOLSAS 2 KG;1101;0,0;2;2202
16;1;2026;2026-01-16;rmanera;Alta Producción de Hielo;2026;C04 - Compresor 4 - 127;R01 - Rolitera 1;6376,9;6386,87;9,970000000000255;ROLITO EN BOLSAS 14 KG;70;9,970000000000255;14;980
16;1;2026;2026-01-16;rmanera;Alta Producción de Hielo;2026;C04 - Compresor 4 - 127;R01 - Rolitera 1;6376,9;6386,87;9,970000000000255;ROLITO EN BOLSAS 2 KG;487;9,970000000000255;2;974
16;1;2026;2026-01-16;rmanera;Alta Producción de Hielo;2027;C04 - Compresor 4 - 127;R02 - Rolitera 2;0,0;0,0;0,0;ROLITO EN BOLSAS 14 KG;8;0,0;14;112
16;1;2026;2026-01-16;rmanera;Alta Producción de Hielo;2027;C04 - Compresor 4 - 127;R02 - Rolitera 2;0,0;0,0;0,0;ROLITO EN BOLSAS 2 KG;926;0,0;2;1852
17;1;2026;2026-01-17;rmanera;Alta Producción de Hielo;2028;C04 - Compresor 4 - 127;R01 - Rolitera 1;6386,87;6397,91;11,039999999999964;ROLITO EN BOLSAS 14 KG;191;11,039999999999964;14;2674
17;1;2026;2026-01-17;rmanera;Alta Producción de Hielo;2028;C04 - Compresor 4 - 127;R01 - Rolitera 1;6386,87;6397,91;11,039999999999964;ROLITO EN BOLSAS 2 KG;171;11,039999999999964;2;342
17;1;2026;2026-01-17;rmanera;Alta Producción de Hielo;2028;C04 - Compresor 4 - 127;R01 - Rolitera 1;6386,87;6397,91;11,039999999999964;ROLITO EN BOLSAS 4 KG;2;11,039999999999964;4;8
17;1;2026;2026-01-17;rmanera;Alta Producción de Hielo;2028;C04 - Compresor 4 - 127;R01 - Rolitera 1;6386,87;6397,91;11,039999999999964;ROLITO EN BOLSAS 7 KG;2;11,039999999999964;7;14
19;1;2026;2026-01-19;rmanera;Alta Producción de Hielo;2029;C04 - Compresor 4 - 127;R01 - Rolitera 1;6397,91;6407,63;9,720000000000255;ROLITO EN BOLSAS 14 KG;61;9,720000000000255;14;854
19;1;2026;2026-01-19;rmanera;Alta Producción de Hielo;2029;C04 - Compresor 4 - 127;R01 - Rolitera 1;6397,91;6407,63;9,720000000000255;ROLITO EN BOLSAS 2 KG;338;9,720000000000255;2;676
19;1;2026;2026-01-19;rmanera;Alta Producción de Hielo;2029;C04 - Compresor 4 - 127;R01 - Rolitera 1;6397,91;6407,63;9,720000000000255;ROLITO EN BOLSAS 7 KG;69;9,720000000000255;7;483
19;1;2026;2026-01-19;rmanera;Alta Producción de Hielo;2030;C04 - Compresor 4 - 127;R02 - Rolitera 2;0,0;0,0;0,0;ROLITO EN BOLSAS 14 KG;32;0,0;14;448
19;1;2026;2026-01-19;rmanera;Alta Producción de Hielo;2030;C04 - Compresor 4 - 127;R02 - Rolitera 2;0,0;0,0;0,0;ROLITO EN BOLSAS 2 KG;743;0,0;2;1486
19;1;2026;2026-01-19;rmanera;Alta Producción de Hielo;2031;C04 - Compresor 4 - 127;R01 - Rolitera 1;36049,09;36050,47;1,3800000000046566;ROLITO EN BOLSAS 2 KG;108;1,3800000000046566;2;216
20;1;2026;2026-01-20;rmanera;Alta Producción de Hielo;2032;C04 - Compresor 4 - 127;R01 - Rolitera 1;6407,63;6418,86;11,229999999999563;ROLITO EN BOLSAS 14 KG;81;11,229999999999563;14;1134
20;1;2026;2026-01-20;rmanera;Alta Producción de Hielo;2032;C04 - Compresor 4 - 127;R01 - Rolitera 1;6407,63;6418,86;11,229999999999563;ROLITO EN BOLSAS 2 KG;399;11,229999999999563;2;798
20;1;2026;2026-01-20;rmanera;Alta Producción de Hielo;2032;C04 - Compresor 4 - 127;R01 - Rolitera 1;6407,63;6418,86;11,229999999999563;ROLITO EN BOLSAS 4 KG;98;11,229999999999563;4;392
20;1;2026;2026-01-20;rmanera;Alta Producción de Hielo;2033;C04 - Compresor 4 - 127;R02 - Rolitera 2;0,0;0,0;0,0;ROLITO EN BOLSAS 14 KG;63;0,0;14;882
20;1;2026;2026-01-20;rmanera;Alta Producción de Hielo;2033;C04 - Compresor 4 - 127;R02 - Rolitera 2;0,0;0,0;0,0;ROLITO EN BOLSAS 2 KG;741;0,0;2;1482
21;1;2026;2026-01-21;rmanera;Alta Producción de Hielo;2034;C04 - Compresor 4 - 127;R01 - Rolitera 1;6418,86;6430,45;11,590000000000146;ROLITO EN BOLSAS 14 KG;160;11,590000000000146;14;2240
21;1;2026;2026-01-21;rmanera;Alta Producción de Hielo;2034;C04 - Compresor 4 - 127;R01 - Rolitera 1;6418,86;6430,45;11,590000000000146;ROLITO EN BOLSAS 2 KG;170;11,590000000000146;2;340
21;1;2026;2026-01-21;rmanera;Alta Producción de Hielo;2035;C04 - Compresor 4 - 127;R02 - Rolitera 2;0,0;0,0;0,0;ROLITO EN BOLSAS 2 KG;1051;0,0;2;2102
22;1;2026;2026-01-22;rmanera;Alta Producción de Hielo;2036;C04 - Compresor 4 - 127;R01 - Rolitera 1;6430,45;6445,56;15,110000000000582;ROLITO EN BOLSAS 14 KG;89;15,110000000000582;14;1246
